steps,date,interval
3838,2012-10-16,715,weekday
166166,2012-10-16,720,weekday
6565,2012-10-16,725,weekday
8686,2012-10-16,730,weekday
5858,2012-10-16,735,weekday
135135,2012-10-16,740,weekday
119119,2012-10-16,745,weekday
00,2012-10-16,750,weekday
8080,2012-10-16,755,weekday
146146,2012-10-16,800,weekday
8989,2012-10-16,805,weekday
317317,2012-10-16,810,weekday
758758,2012-10-16,815,weekday
750750,2012-10-16,820,weekday
721721,2012-10-16,825,weekday
697697,2012-10-16,830,weekday
743743,2012-10-16,835,weekday
755755,2012-10-16,840,weekday
737737,2012-10-16,845,weekday
495495,2012-10-16,850,weekday
385385,2012-10-16,855,weekday
3636,2012-10-16,900,weekday
3131,2012-10-16,905,weekday
7171,2012-10-16,910,weekday
00,2012-10-16,915,weekday
5656,2012-10-16,920,weekday
100100,2012-10-16,925,weekday
00,2012-10-16,930,weekday
00,2012-10-16,935,weekday
00,2012-10-16,940,weekday
2929,2012-10-16,945,weekday
00,2012-10-16,950,weekday
00,2012-10-16,955,weekday
00,2012-10-16,1000,weekday
00,2012-10-16,1005,weekday
1616,2012-10-16,1010,weekday
433433,2012-10-16,1015,weekday
143143,2012-10-16,1020,weekday
77,2012-10-16,1025,weekday
232232,2012-10-16,1030,weekday
00,2012-10-16,1035,weekday
00,2012-10-16,1040,weekday
00,2012-10-16,1045,weekday
00,2012-10-16,1050,weekday
4646,2012-10-16,1055,weekday
00,2012-10-16,1100,weekday
00,2012-10-16,1105,weekday
00,2012-10-16,1110,weekday
00,2012-10-16,1115,weekday
00,2012-10-16,1120,weekday
00,2012-10-16,1125,weekday
00,2012-10-16,1130,weekday
00,2012-10-16,1135,weekday
00,2012-10-16,1140,weekday
00,2012-10-16,1145,weekday
00,2012-10-16,1150,weekday
00,2012-10-16,1155,weekday
00,2012-10-16,1200,weekday
00,2012-10-16,1205,weekday
3636,2012-10-16,1210,weekday
00,2012-10-16,1215,weekday
1616,2012-10-16,1220,weekday
9292,2012-10-16,1225,weekday
9696,2012-10-16,1230,weekday
00,2012-10-16,1235,weekday
5656,2012-10-16,1240,weekday
00,2012-10-16,1245,weekday
2121,2012-10-16,1250,weekday
308308,2012-10-16,1255,weekday
120120,2012-10-16,1300,weekday
00,2012-10-16,1305,weekday
00,2012-10-16,1310,weekday
00,2012-10-16,1315,weekday
00,2012-10-16,1320,weekday
8181,2012-10-16,1325,weekday
1111,2012-10-16,1330,weekday
5757,2012-10-16,1335,weekday
00,2012-10-16,1340,weekday
00,2012-10-16,1345,weekday
00,2012-10-16,1350,weekday
00,2012-10-16,1355,weekday
00,2012-10-16,1400,weekday
00,2012-10-16,1405,weekday
2828,2012-10-16,1410,weekday
4141,2012-10-16,1415,weekday
179179,2012-10-16,1420,weekday
143143,2012-10-16,1425,weekday
1313,2012-10-16,1430,weekday
00,2012-10-16,1435,weekday
00,2012-10-16,1440,weekday
00,2012-10-16,1445,weekday
00,2012-10-16,1450,weekday
00,2012-10-16,1455,weekday
00,2012-10-16,1500,weekday
211211,2012-10-16,1505,weekday
00,2012-10-16,1510,weekday
168168,2012-10-16,1515,weekday
00,2012-10-16,1520,weekday
88,2012-10-16,1525,weekday
00,2012-10-16,1530,weekday
00,2012-10-16,1535,weekday
00,2012-10-16,1540,weekday
00,2012-10-16,1545,weekday
00,2012-10-16,1550,weekday
00,2012-10-16,1555,weekday
00,2012-10-16,1600,weekday
00,2012-10-16,1605,weekday
00,2012-10-16,1610,weekday
00,2012-10-16,1615,weekday
00,2012-10-16,1620,weekday
00,2012-10-16,1625,weekday
00,2012-10-16,1630,weekday
00,2012-10-16,1635,weekday
1010,2012-10-16,1640,weekday
00,2012-10-16,1645,weekday
00,2012-10-16,1650,weekday
00,2012-10-16,1655,weekday
260260,2012-10-16,1700,weekday
464464,2012-10-16,1705,weekday
00,2012-10-16,1710,weekday
1515,2012-10-16,1715,weekday
77,2012-10-16,1720,weekday
2020,2012-10-16,1725,weekday
00,2012-10-16,1730,weekday
00,2012-10-16,1735,weekday
1515,2012-10-16,1740,weekday
00,2012-10-16,1745,weekday
00,2012-10-16,1750,weekday
00,2012-10-16,1755,weekday
8686,2012-10-16,1800,weekday
2424,2012-10-16,1805,weekday
2626,2012-10-16,1810,weekday
1919,2012-10-16,1815,weekday
1717,2012-10-16,1820,weekday
00,2012-10-16,1825,weekday
2626,2012-10-16,1830,weekday
107107,2012-10-16,1835,weekday
513513,2012-10-16,1840,weekday
318318,2012-10-16,1845,weekday
325325,2012-10-16,1850,weekday
467467,2012-10-16,1855,weekday
494494,2012-10-16,1900,weekday
426426,2012-10-16,1905,weekday
7070,2012-10-16,1910,weekday
6767,2012-10-16,1915,weekday
4545,2012-10-16,1920,weekday
3939,2012-10-16,1925,weekday
6060,2012-10-16,1930,weekday
1919,2012-10-16,1935,weekday
6363,2012-10-16,1940,weekday
3939,2012-10-16,1945,weekday
00,2012-10-16,1950,weekday
00,2012-10-16,1955,weekday
00,2012-10-16,2000,weekday
00,2012-10-16,2005,weekday
00,2012-10-16,2010,weekday
00,2012-10-16,2015,weekday
00,2012-10-16,2020,weekday
00,2012-10-16,2025,weekday
00,2012-10-16,2030,weekday
00,2012-10-16,2035,weekday
00,2012-10-16,2040,weekday
00,2012-10-16,2045,weekday
8888,2012-10-16,2050,weekday
00,2012-10-16,2055,weekday
00,2012-10-16,2100,weekday
00,2012-10-16,2105,weekday
00,2012-10-16,2110,weekday
00,2012-10-16,2115,weekday
00,2012-10-16,2120,weekday
00,2012-10-16,2125,weekday
00,2012-10-16,2130,weekday
00,2012-10-16,2135,weekday
00,2012-10-16,2140,weekday
00,2012-10-16,2145,weekday
00,2012-10-16,2150,weekday
00,2012-10-16,2155,weekday
00,2012-10-16,2200,weekday
00,2012-10-16,2205,weekday
00,2012-10-16,2210,weekday
00,2012-10-16,2215,weekday
7474,2012-10-16,2220,weekday
00,2012-10-16,2225,weekday
00,2012-10-16,2230,weekday
00,2012-10-16,2235,weekday
00,2012-10-16,2240,weekday
00,2012-10-16,2245,weekday
00,2012-10-16,2250,weekday
00,2012-10-16,2255,weekday
00,2012-10-16,2300,weekday
00,2012-10-16,2305,weekday
00,2012-10-16,2310,weekday
00,2012-10-16,2315,weekday
00,2012-10-16,2320,weekday
00,2012-10-16,2325,weekday
5656,2012-10-16,2330,weekday
00,2012-10-16,2335,weekday
00,2012-10-16,2340,weekday
00,2012-10-16,2345,weekday
00,2012-10-16,2350,weekday
00,2012-10-16,2355,weekday
00,2012-10-17,0,weekday
00,2012-10-17,5,weekday
00,2012-10-17,10,weekday
00,2012-10-17,15,weekday
00,2012-10-17,20,weekday
00,2012-10-17,25,weekday
00,2012-10-17,30,weekday
00,2012-10-17,35,weekday
00,2012-10-17,40,weekday
7272,2012-10-17,45,weekday
88,2012-10-17,50,weekday
00,2012-10-17,55,weekday
1717,2012-10-17,100,weekday
00,2012-10-17,105,weekday
00,2012-10-17,110,weekday
00,2012-10-17,115,weekday
00,2012-10-17,120,weekday
00,2012-10-17,125,weekday
00,2012-10-17,130,weekday
00,2012-10-17,135,weekday
00,2012-10-17,140,weekday
00,2012-10-17,145,weekday
00,2012-10-17,150,weekday
00,2012-10-17,155,weekday
00,2012-10-17,200,weekday
00,2012-10-17,205,weekday
00,2012-10-17,210,weekday
00,2012-10-17,215,weekday
00,2012-10-17,220,weekday
00,2012-10-17,225,weekday
00,2012-10-17,230,weekday
00,2012-10-17,235,weekday
00,2012-10-17,240,weekday
00,2012-10-17,245,weekday
00,2012-10-17,250,weekday
00,2012-10-17,255,weekday
00,2012-10-17,300,weekday
00,2012-10-17,305,weekday
00,2012-10-17,310,weekday
00,2012-10-17,315,weekday
00,2012-10-17,320,weekday
00,2012-10-17,325,weekday
00,2012-10-17,330,weekday
88,2012-10-17,335,weekday
00,2012-10-17,340,weekday
44,2012-10-17,345,weekday
00,2012-10-17,350,weekday
00,2012-10-17,355,weekday
55,2012-10-17,400,weekday
00,2012-10-17,405,weekday
00,2012-10-17,410,weekday
00,2012-10-17,415,weekday
00,2012-10-17,420,weekday
00,2012-10-17,425,weekday
4343,2012-10-17,430,weekday
00,2012-10-17,435,weekday
00,2012-10-17,440,weekday
00,2012-10-17,445,weekday
00,2012-10-17,450,weekday
00,2012-10-17,455,weekday
00,2012-10-17,500,weekday
99,2012-10-17,505,weekday
3939,2012-10-17,510,weekday
00,2012-10-17,515,weekday
00,2012-10-17,520,weekday
00,2012-10-17,525,weekday
00,2012-10-17,530,weekday
00,2012-10-17,535,weekday
00,2012-10-17,540,weekday
00,2012-10-17,545,weekday
00,2012-10-17,550,weekday
00,2012-10-17,555,weekday
00,2012-10-17,600,weekday
00,2012-10-17,605,weekday
00,2012-10-17,610,weekday
88,2012-10-17,615,weekday
4343,2012-10-17,620,weekday
00,2012-10-17,625,weekday
00,2012-10-17,630,weekday
00,2012-10-17,635,weekday
3333,2012-10-17,640,weekday
00,2012-10-17,645,weekday
1717,2012-10-17,650,weekday
3131,2012-10-17,655,weekday
4545,2012-10-17,700,weekday
2323,2012-10-17,705,weekday
3535,2012-10-17,710,weekday
00,2012-10-17,715,weekday
3737,2012-10-17,720,weekday
127127,2012-10-17,725,weekday
77,2012-10-17,730,weekday
1010,2012-10-17,735,weekday
00,2012-10-17,740,weekday
2626,2012-10-17,745,weekday
6666,2012-10-17,750,weekday
7474,2012-10-17,755,weekday
540540,2012-10-17,800,weekday
364364,2012-10-17,805,weekday
344344,2012-10-17,810,weekday
652652,2012-10-17,815,weekday
680680,2012-10-17,820,weekday
680680,2012-10-17,825,weekday
744744,2012-10-17,830,weekday
720720,2012-10-17,835,weekday
701701,2012-10-17,840,weekday
266266,2012-10-17,845,weekday
00,2012-10-17,850,weekday
103103,2012-10-17,855,weekday
668668,2012-10-17,900,weekday
101101,2012-10-17,905,weekday
00,2012-10-17,910,weekday
00,2012-10-17,915,weekday
00,2012-10-17,920,weekday
00,2012-10-17,925,weekday
00,2012-10-17,930,weekday
00,2012-10-17,935,weekday
00,2012-10-17,940,weekday
00,2012-10-17,945,weekday
00,2012-10-17,950,weekday
00,2012-10-17,955,weekday
9292,2012-10-17,1000,weekday
00,2012-10-17,1005,weekday
00,2012-10-17,1010,weekday
00,2012-10-17,1015,weekday
00,2012-10-17,1020,weekday
1616,2012-10-17,1025,weekday
00,2012-10-17,1030,weekday
00,2012-10-17,1035,weekday
00,2012-10-17,1040,weekday
00,2012-10-17,1045,weekday
00,2012-10-17,1050,weekday
00,2012-10-17,1055,weekday
00,2012-10-17,1100,weekday
1616,2012-10-17,1105,weekday
1717,2012-10-17,1110,weekday
199199,2012-10-17,1115,weekday
429429,2012-10-17,1120,weekday
00,2012-10-17,1125,weekday
186186,2012-10-17,1130,weekday
160160,2012-10-17,1135,weekday
00,2012-10-17,1140,weekday
00,2012-10-17,1145,weekday
00,2012-10-17,1150,weekday
00,2012-10-17,1155,weekday
00,2012-10-17,1200,weekday
00,2012-10-17,1205,weekday
00,2012-10-17,1210,weekday
00,2012-10-17,1215,weekday
00,2012-10-17,1220,weekday
143143,2012-10-17,1225,weekday
8686,2012-10-17,1230,weekday
00,2012-10-17,1235,weekday
00,2012-10-17,1240,weekday
00,2012-10-17,1245,weekday
00,2012-10-17,1250,weekday
00,2012-10-17,1255,weekday
3030,2012-10-17,1300,weekday
00,2012-10-17,1305,weekday
00,2012-10-17,1310,weekday
88,2012-10-17,1315,weekday
00,2012-10-17,1320,weekday
285285,2012-10-17,1325,weekday
146146,2012-10-17,1330,weekday
33,2012-10-17,1335,weekday
00,2012-10-17,1340,weekday
00,2012-10-17,1345,weekday
00,2012-10-17,1350,weekday
00,2012-10-17,1355,weekday
00,2012-10-17,1400,weekday
00,2012-10-17,1405,weekday
00,2012-10-17,1410,weekday
00,2012-10-17,1415,weekday
00,2012-10-17,1420,weekday
00,2012-10-17,1425,weekday
00,2012-10-17,1430,weekday
00,2012-10-17,1435,weekday
00,2012-10-17,1440,weekday
00,2012-10-17,1445,weekday
241241,2012-10-17,1450,weekday
1111,2012-10-17,1455,weekday
00,2012-10-17,1500,weekday
00,2012-10-17,1505,weekday
00,2012-10-17,1510,weekday
00,2012-10-17,1515,weekday
00,2012-10-17,1520,weekday
8080,2012-10-17,1525,weekday
00,2012-10-17,1530,weekday
00,2012-10-17,1535,weekday
00,2012-10-17,1540,weekday
00,2012-10-17,1545,weekday
8686,2012-10-17,1550,weekday
4848,2012-10-17,1555,weekday
2828,2012-10-17,1600,weekday
00,2012-10-17,1605,weekday
00,2012-10-17,1610,weekday
00,2012-10-17,1615,weekday
00,2012-10-17,1620,weekday
00,2012-10-17,1625,weekday
00,2012-10-17,1630,weekday
00,2012-10-17,1635,weekday
00,2012-10-17,1640,weekday
00,2012-10-17,1645,weekday
00,2012-10-17,1650,weekday
137137,2012-10-17,1655,weekday
4040,2012-10-17,1700,weekday
00,2012-10-17,1705,weekday
00,2012-10-17,1710,weekday
6363,2012-10-17,1715,weekday
163163,2012-10-17,1720,weekday
408408,2012-10-17,1725,weekday
153153,2012-10-17,1730,weekday
00,2012-10-17,1735,weekday
1212,2012-10-17,1740,weekday
00,2012-10-17,1745,weekday
88,2012-10-17,1750,weekday
00,2012-10-17,1755,weekday
00,2012-10-17,1800,weekday
00,2012-10-17,1805,weekday
00,2012-10-17,1810,weekday
115115,2012-10-17,1815,weekday
3131,2012-10-17,1820,weekday
5252,2012-10-17,1825,weekday
6060,2012-10-17,1830,weekday
00,2012-10-17,1835,weekday
00,2012-10-17,1840,weekday
4242,2012-10-17,1845,weekday
178178,2012-10-17,1850,weekday
479479,2012-10-17,1855,weekday
297297,2012-10-17,1900,weekday
371371,2012-10-17,1905,weekday
483483,2012-10-17,1910,weekday
319319,2012-10-17,1915,weekday
2626,2012-10-17,1920,weekday
1414,2012-10-17,1925,weekday
7979,2012-10-17,1930,weekday
00,2012-10-17,1935,weekday
00,2012-10-17,1940,weekday
00,2012-10-17,1945,weekday
4747,2012-10-17,1950,weekday
00,2012-10-17,1955,weekday
00,2012-10-17,2000,weekday
00,2012-10-17,2005,weekday
00,2012-10-17,2010,weekday
00,2012-10-17,2015,weekday
00,2012-10-17,2020,weekday
00,2012-10-17,2025,weekday
00,2012-10-17,2030,weekday
00,2012-10-17,2035,weekday
00,2012-10-17,2040,weekday
00,2012-10-17,2045,weekday
00,2012-10-17,2050,weekday
00,2012-10-17,2055,weekday
00,2012-10-17,2100,weekday
8888,2012-10-17,2105,weekday
6868,2012-10-17,2110,weekday
66,2012-10-17,2115,weekday
00,2012-10-17,2120,weekday
00,2012-10-17,2125,weekday
00,2012-10-17,2130,weekday
00,2012-10-17,2135,weekday
00,2012-10-17,2140,weekday
88,2012-10-17,2145,weekday
00,2012-10-17,2150,weekday
00,2012-10-17,2155,weekday
00,2012-10-17,2200,weekday
00,2012-10-17,2205,weekday
00,2012-10-17,2210,weekday
00,2012-10-17,2215,weekday
88,2012-10-17,2220,weekday
00,2012-10-17,2225,weekday
88,2012-10-17,2230,weekday
00,2012-10-17,2235,weekday
00,2012-10-17,2240,weekday
00,2012-10-17,2245,weekday
00,2012-10-17,2250,weekday
00,2012-10-17,2255,weekday
00,2012-10-17,2300,weekday
00,2012-10-17,2305,weekday
00,2012-10-17,2310,weekday
00,2012-10-17,2315,weekday
00,2012-10-17,2320,weekday
00,2012-10-17,2325,weekday
00,2012-10-17,2330,weekday
00,2012-10-17,2335,weekday
00,2012-10-17,2340,weekday
00,2012-10-17,2345,weekday
00,2012-10-17,2350,weekday
2929,2012-10-17,2355,weekday
00,2012-10-18,0,weekday
00,2012-10-18,5,weekday
00,2012-10-18,10,weekday
00,2012-10-18,15,weekday
00,2012-10-18,20,weekday
1111,2012-10-18,25,weekday
00,2012-10-18,30,weekday
00,2012-10-18,35,weekday
00,2012-10-18,40,weekday
00,2012-10-18,45,weekday
00,2012-10-18,50,weekday
00,2012-10-18,55,weekday
00,2012-10-18,100,weekday
00,2012-10-18,105,weekday
00,2012-10-18,110,weekday
00,2012-10-18,115,weekday
00,2012-10-18,120,weekday
00,2012-10-18,125,weekday
4242,2012-10-18,130,weekday
00,2012-10-18,135,weekday
00,2012-10-18,140,weekday
00,2012-10-18,145,weekday
00,2012-10-18,150,weekday
00,2012-10-18,155,weekday
00,2012-10-18,200,weekday
00,2012-10-18,205,weekday
00,2012-10-18,210,weekday
00,2012-10-18,215,weekday
00,2012-10-18,220,weekday
00,2012-10-18,225,weekday
00,2012-10-18,230,weekday
00,2012-10-18,235,weekday
00,2012-10-18,240,weekday
00,2012-10-18,245,weekday
00,2012-10-18,250,weekday
00,2012-10-18,255,weekday
00,2012-10-18,300,weekday
00,2012-10-18,305,weekday
00,2012-10-18,310,weekday
00,2012-10-18,315,weekday
00,2012-10-18,320,weekday
00,2012-10-18,325,weekday
00,2012-10-18,330,weekday
1212,2012-10-18,335,weekday
00,2012-10-18,340,weekday
00,2012-10-18,345,weekday
00,2012-10-18,350,weekday
00,2012-10-18,355,weekday
00,2012-10-18,400,weekday
00,2012-10-18,405,weekday
00,2012-10-18,410,weekday
00,2012-10-18,415,weekday
99,2012-10-18,420,weekday
00,2012-10-18,425,weekday
00,2012-10-18,430,weekday
00,2012-10-18,435,weekday
00,2012-10-18,440,weekday
00,2012-10-18,445,weekday
6868,2012-10-18,450,weekday
00,2012-10-18,455,weekday
00,2012-10-18,500,weekday
00,2012-10-18,505,weekday
00,2012-10-18,510,weekday
00,2012-10-18,515,weekday
00,2012-10-18,520,weekday
88,2012-10-18,525,weekday
00,2012-10-18,530,weekday
00,2012-10-18,535,weekday
00,2012-10-18,540,weekday
00,2012-10-18,545,weekday
00,2012-10-18,550,weekday
1111,2012-10-18,555,weekday
00,2012-10-18,600,weekday
00,2012-10-18,605,weekday
00,2012-10-18,610,weekday
2020,2012-10-18,615,weekday
00,2012-10-18,620,weekday
6565,2012-10-18,625,weekday
2222,2012-10-18,630,weekday
00,2012-10-18,635,weekday
00,2012-10-18,640,weekday
3333,2012-10-18,645,weekday
3232,2012-10-18,650,weekday
8181,2012-10-18,655,weekday
6262,2012-10-18,700,weekday
00,2012-10-18,705,weekday
1212,2012-10-18,710,weekday
6868,2012-10-18,715,weekday
00,2012-10-18,720,weekday
00,2012-10-18,725,weekday
114114,2012-10-18,730,weekday
2020,2012-10-18,735,weekday
00,2012-10-18,740,weekday
00,2012-10-18,745,weekday
00,2012-10-18,750,weekday
00,2012-10-18,755,weekday
105105,2012-10-18,800,weekday
4848,2012-10-18,805,weekday
619619,2012-10-18,810,weekday
759759,2012-10-18,815,weekday
735735,2012-10-18,820,weekday
618618,2012-10-18,825,weekday
446446,2012-10-18,830,weekday
757757,2012-10-18,835,weekday
608608,2012-10-18,840,weekday
568568,2012-10-18,845,weekday
571571,2012-10-18,850,weekday
355355,2012-10-18,855,weekday
5555,2012-10-18,900,weekday
3232,2012-10-18,905,weekday
7979,2012-10-18,910,weekday
4949,2012-10-18,915,weekday
00,2012-10-18,920,weekday
00,2012-10-18,925,weekday
00,2012-10-18,930,weekday
00,2012-10-18,935,weekday
00,2012-10-18,940,weekday
00,2012-10-18,945,weekday
00,2012-10-18,950,weekday
00,2012-10-18,955,weekday
00,2012-10-18,1000,weekday
00,2012-10-18,1005,weekday
00,2012-10-18,1010,weekday
00,2012-10-18,1015,weekday
00,2012-10-18,1020,weekday
00,2012-10-18,1025,weekday
00,2012-10-18,1030,weekday
00,2012-10-18,1035,weekday
00,2012-10-18,1040,weekday
00,2012-10-18,1045,weekday
00,2012-10-18,1050,weekday
00,2012-10-18,1055,weekday
00,2012-10-18,1100,weekday
00,2012-10-18,1105,weekday
00,2012-10-18,1110,weekday
00,2012-10-18,1115,weekday
00,2012-10-18,1120,weekday
00,2012-10-18,1125,weekday
00,2012-10-18,1130,weekday
00,2012-10-18,1135,weekday
00,2012-10-18,1140,weekday
00,2012-10-18,1145,weekday
00,2012-10-18,1150,weekday
00,2012-10-18,1155,weekday
00,2012-10-18,1200,weekday
00,2012-10-18,1205,weekday
00,2012-10-18,1210,weekday
193193,2012-10-18,1215,weekday
3737,2012-10-18,1220,weekday
00,2012-10-18,1225,weekday
00,2012-10-18,1230,weekday
00,2012-10-18,1235,weekday
00,2012-10-18,1240,weekday
00,2012-10-18,1245,weekday
00,2012-10-18,1250,weekday
00,2012-10-18,1255,weekday
00,2012-10-18,1300,weekday
00,2012-10-18,1305,weekday
00,2012-10-18,1310,weekday
00,2012-10-18,1315,weekday
00,2012-10-18,1320,weekday
00,2012-10-18,1325,weekday
00,2012-10-18,1330,weekday
00,2012-10-18,1335,weekday
00,2012-10-18,1340,weekday
00,2012-10-18,1345,weekday
00,2012-10-18,1350,weekday
00,2012-10-18,1355,weekday
00,2012-10-18,1400,weekday
00,2012-10-18,1405,weekday
00,2012-10-18,1410,weekday
00,2012-10-18,1415,weekday
00,2012-10-18,1420,weekday
00,2012-10-18,1425,weekday
00,2012-10-18,1430,weekday
6363,2012-10-18,1435,weekday
44,2012-10-18,1440,weekday
00,2012-10-18,1445,weekday
00,2012-10-18,1450,weekday
00,2012-10-18,1455,weekday
00,2012-10-18,1500,weekday
00,2012-10-18,1505,weekday
00,2012-10-18,1510,weekday
00,2012-10-18,1515,weekday
00,2012-10-18,1520,weekday
00,2012-10-18,1525,weekday
00,2012-10-18,1530,weekday
6464,2012-10-18,1535,weekday
468468,2012-10-18,1540,weekday
127127,2012-10-18,1545,weekday
504504,2012-10-18,1550,weekday
286286,2012-10-18,1555,weekday
4444,2012-10-18,1600,weekday
6161,2012-10-18,1605,weekday
2727,2012-10-18,1610,weekday
00,2012-10-18,1615,weekday
00,2012-10-18,1620,weekday
00,2012-10-18,1625,weekday
00,2012-10-18,1630,weekday
00,2012-10-18,1635,weekday
00,2012-10-18,1640,weekday
00,2012-10-18,1645,weekday
00,2012-10-18,1650,weekday
00,2012-10-18,1655,weekday
00,2012-10-18,1700,weekday
00,2012-10-18,1705,weekday
00,2012-10-18,1710,weekday
00,2012-10-18,1715,weekday
00,2012-10-18,1720,weekday
00,2012-10-18,1725,weekday
00,2012-10-18,1730,weekday
00,2012-10-18,1735,weekday
00,2012-10-18,1740,weekday
2121,2012-10-18,1745,weekday
106106,2012-10-18,1750,weekday
00,2012-10-18,1755,weekday
00,2012-10-18,1800,weekday
163163,2012-10-18,1805,weekday
00,2012-10-18,1810,weekday
168168,2012-10-18,1815,weekday
00,2012-10-18,1820,weekday
111111,2012-10-18,1825,weekday
88,2012-10-18,1830,weekday
88,2012-10-18,1835,weekday
2626,2012-10-18,1840,weekday
2020,2012-10-18,1845,weekday
00,2012-10-18,1850,weekday
2121,2012-10-18,1855,weekday
00,2012-10-18,1900,weekday
168168,2012-10-18,1905,weekday
4242,2012-10-18,1910,weekday
00,2012-10-18,1915,weekday
00,2012-10-18,1920,weekday
00,2012-10-18,1925,weekday
00,2012-10-18,1930,weekday
00,2012-10-18,1935,weekday
55,2012-10-18,1940,weekday
00,2012-10-18,1945,weekday
6262,2012-10-18,1950,weekday
1717,2012-10-18,1955,weekday
00,2012-10-18,2000,weekday
00,2012-10-18,2005,weekday
00,2012-10-18,2010,weekday
00,2012-10-18,2015,weekday
00,2012-10-18,2020,weekday
00,2012-10-18,2025,weekday
00,2012-10-18,2030,weekday
00,2012-10-18,2035,weekday
00,2012-10-18,2040,weekday
00,2012-10-18,2045,weekday
00,2012-10-18,2050,weekday
00,2012-10-18,2055,weekday
00,2012-10-18,2100,weekday
00,2012-10-18,2105,weekday
00,2012-10-18,2110,weekday
00,2012-10-18,2115,weekday
00,2012-10-18,2120,weekday
2323,2012-10-18,2125,weekday
4343,2012-10-18,2130,weekday
00,2012-10-18,2135,weekday
00,2012-10-18,2140,weekday
00,2012-10-18,2145,weekday
00,2012-10-18,2150,weekday
00,2012-10-18,2155,weekday
5050,2012-10-18,2200,weekday
00,2012-10-18,2205,weekday
1717,2012-10-18,2210,weekday
55,2012-10-18,2215,weekday
00,2012-10-18,2220,weekday
00,2012-10-18,2225,weekday
00,2012-10-18,2230,weekday
00,2012-10-18,2235,weekday
00,2012-10-18,2240,weekday
00,2012-10-18,2245,weekday
00,2012-10-18,2250,weekday
00,2012-10-18,2255,weekday
